names,scores,logfoldchanges,pvals,pvals_adj,cell_type,comparison
LINC00384,87.005844,-0.14873843,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
C2CD4D,87.00579,-0.22855726,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RASSF6,87.005585,-0.083327696,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLC24A2,87.00552,0.51600564,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KCNH8,86.988075,-0.98642033,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TLL2,86.98803,-0.59755343,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLC8A1,86.988014,-0.639404,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ZNF223.1,86.98798,-0.40773234,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
COL14A1,86.98795,-0.8195349,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DTNA,86.98779,-0.8771268,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SMAD6,86.98779,-0.21132353,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DIO2,86.98751,0.3916986,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
C7orf63,86.98751,0.5329698,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-556E13.1,86.9875,-0.3465996,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
WFDC3,86.98748,0.4939196,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-95P2.3,86.98742,0.3861993,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CSF2RB,86.969765,-0.42964354,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HORMAD2,86.96971,-0.13966452,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HESX1,86.96971,-0.012959161,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SGOL1-AS1,86.969635,-0.12456621,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-678G14.3,86.96961,0.051126163,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CYP7B1,86.96951,0.066350095,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ADCY5,86.96951,0.53317475,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PDZD7,86.969406,0.6335406,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KIF14,86.95246,-0.9522097,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MGAM,86.952194,-1.2642562,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
C11orf74,86.95215,-0.7186491,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TENM4,86.95182,-0.4182074,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FAM111B,86.951744,-0.40519422,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MEIS1,86.95173,-0.22916195,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ASAP2,86.95172,-0.595061,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLCO5A1,86.951645,-0.32691917,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TBC1D30,86.951546,-0.42266694,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SHROOM3,86.95152,0.3987533,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MS4A7,86.951485,-0.44487208,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
S100Z,86.951416,-0.36302912,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TDRD9,86.93365,-0.44708407,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NEBL,86.93362,-0.5652492,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-60A24.3,86.933495,-0.124443665,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FSTL4,86.93347,-0.0709623,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MOXD1,86.933426,-0.14187516,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-307C12.13,86.93332,0.25871587,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ACOT1,86.93321,0.04122758,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CLEC17A,86.9158,-0.5100852,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FLT3,86.91562,-0.23676573,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTD-2377D24.8,86.91557,-0.067272164,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
WWC1,86.91554,-0.2253219,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
IL26,86.91545,-0.26145077,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC096670.3,86.91545,-0.044381373,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DERL3,86.91537,-0.3384869,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PTPRF,86.91522,0.0863679,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
BAI3,86.89773,-0.4041583,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-24F11.2,86.89761,-0.37408036,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTD-2203K17.1,86.89749,-0.28666425,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FBN2,86.89746,-0.23094374,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FOXJ1,86.89737,-0.055302273,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NRIP3,86.89733,-0.31453753,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ERG,86.89701,0.27495286,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PPM1H,86.88007,-0.72877514,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ST18,86.879776,-0.45924246,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTC-340A15.2,86.87976,-0.61323225,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ISM1,86.87941,-0.38564128,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LRRK1,86.87939,-0.34840843,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC011747.7,86.87929,-0.08268922,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AURKB,86.87916,0.122234,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LA16c-444G7.1,86.879036,-0.104313955,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTD-2410N18.3,86.861206,0.28327006,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CD36,86.861176,-0.87032247,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CCR10,86.86107,0.01466143,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CCR1,86.86099,-0.41999155,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
VAT1L,86.86088,0.12930979,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MMP7,86.86054,0.19067864,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
BUB1B,86.84393,-1.0783457,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KIT,86.843636,-0.22951038,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-736K20.5,86.84352,-0.6662507,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RUSC2,86.84347,-0.38386688,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FOSB,86.84345,-0.43385422,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TNS3,86.843285,-0.31238708,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DNER,86.84319,-0.42007342,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
COLEC12,86.84312,0.026077844,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CYBB,86.84307,-0.32180005,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LPHN2,86.84302,-0.36004344,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-535M15.1,86.84298,0.4022679,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MELK,86.84297,0.2743356,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ARNTL2,86.84279,-0.24092123,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ZEB2-AS1,86.826126,-1.3815515,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CXCL13,86.825836,-1.825,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KMO,86.82571,-0.42211634,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HAL,86.8256,-0.5860825,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NR4A1,86.82539,-0.3154512,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-114H23.1,86.82517,0.0747329,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KIAA0319,86.82498,-0.08208531,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTD-2349P21.5,86.82489,-0.51048833,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LINC01099,86.82489,1.0071721,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HOXA1,86.82486,0.22559652,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GREM2,86.82454,-0.12137962,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PPARG,86.80729,-0.1982634,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CD86,86.80686,-0.38101792,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PDGFC,86.8068,-0.29237145,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PF4,86.80621,0.087970406,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLC2A14,86.78977,-1.091517,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PHLDA2,86.78959,-0.5273529,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GEM,86.78933,-0.2498516,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NME8,86.78902,0.15378039,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-154H17.1,86.78841,1.3585542,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC006129.4,86.77201,-0.34451127,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KHDRBS2,86.771774,-0.40656903,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HSD11B1,86.77141,-0.39556584,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LMCD1,86.77125,-0.37120906,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FANK1,86.771225,-0.2857599,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DPF3,86.771225,-0.62655497,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GPSM1,86.770935,0.22436963,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MATN1,86.770775,0.7949975,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC022816.2,86.770424,-0.22697793,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CCNJL,86.77039,0.1296736,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PTPN13,86.75301,-0.38716617,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-96K19.5,86.73595,-1.0124397,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLC4A10,86.73551,-0.36205217,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
COBL,86.735275,0.22627668,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTB-61M7.2,86.73521,-0.44364208,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
WDR49,86.734505,0.35679573,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
BCYRN1,86.734436,1.030951,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NCMAP,86.71778,-0.68550766,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-63P12.6,86.717445,-0.53026915,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ROR2,86.716866,-0.18036707,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CD22,86.71685,-0.30548215,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PTPRB,86.71681,0.06594856,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
BICC1,86.71667,0.08294774,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SMARCA1,86.71595,0.6761548,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PLXDC2,86.70012,-0.5625757,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GSC,86.699684,-0.7648869,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CDKN2B,86.69938,-0.7778144,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TFEC,86.699326,-0.3292,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TFPI,86.69878,-0.39352655,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
WDFY3,86.68164,-0.4424777,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LY86,86.68072,-0.31215957,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-21J7.1,86.68066,-0.2430719,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SMIM2-AS1,86.679985,0.8068047,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RGS18,86.67996,-0.10012791,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
COL19A1,86.66393,-0.6438825,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MAFB,86.66323,-0.46328086,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MAP7,86.66285,-0.18499073,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ITGAX,86.64536,-0.39261693,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PBX1,86.64477,0.2987518,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ADAM12,86.64383,-0.27649418,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
EMR2,86.62674,-0.6210118,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
VWC2L,86.62615,0.43255907,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TNFRSF4,86.60985,-0.5861654,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MST1,86.60927,-0.9478017,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ZMIZ1-AS1,86.60851,-0.1913518,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FCGR2A,86.59128,-0.6023708,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MYOF,86.590866,-0.89679307,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MIR503HG,86.590576,-0.11261169,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DEPDC1B,86.58972,0.7648996,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ZNF804A,86.57266,-0.41716754,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FAM63A,86.55581,-2.849493,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
EMP1,86.55515,-0.4241811,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DSCAML1,86.55461,0.15284085,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-499F3.2,86.554535,-0.2255572,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FAM110B,86.537704,-0.76798713,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SNCA,86.53647,-0.34873834,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KIAA0226L,86.52036,-0.23166998,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TEX11,86.5199,-0.7267635,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ST3GAL6,86.51893,-0.41345486,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TTC23,86.51873,-0.0070932335,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CHST15,86.501884,-0.24699025,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GNAI1,86.500175,-0.010033322,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TBC1D9,86.500114,-0.29058945,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP1-28O10.1,86.48359,-0.3457517,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PAX5,86.4835,-0.324217,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AK8,86.48345,-0.8681913,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TNFRSF9,86.48243,-0.103218585,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CR1,86.48187,-0.049966868,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NLRP3,86.44643,-0.24876922,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AK4,86.44628,-0.4471676,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CTD-2302E22.4,86.44591,-0.30570558,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CXXC4,86.42948,2.8210402,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SERPINA1,86.4279,-0.52129316,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
EPHB1,86.42706,0.5350466,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PEG10,86.411026,-0.32001558,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FSCN1,86.4108,-0.9296664,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
EMR3,86.4106,-0.38426664,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-122M14.1,86.41013,0.98599654,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ENTHD1,86.41008,-0.24074695,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GNA15,86.393555,-0.46898606,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SAMSN1-AS1,86.392456,-0.09922295,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FAM129B,86.376465,-0.6351741,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ERI2,86.37616,-0.58393854,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GS1-57L11.1,86.37502,-0.5434486,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ZNF157,86.374825,0.62344337,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GPR98,86.37213,0.58481425,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC092295.4,86.357506,-0.14042144,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ABCB4,86.35747,-0.4903435,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FEZ1,86.356544,-0.4721129,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CREB5,86.35598,-0.27530053,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ZC2HC1A,86.35559,-0.1369531,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TOP2A,86.355545,0.17549512,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-563P16.1,86.33872,-1.6022166,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ME3,86.33842,-0.7549658,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AP3B2,86.33791,-0.054493114,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
IRGM,86.32132,-2.5543532,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
VAV3-AS1,86.32055,-0.13077192,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-96O20.4,86.31952,0.74951255,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
F5,86.319374,-0.29813012,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SRC,86.30435,-0.49436593,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DIAPH3,86.3041,-0.9668101,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FNBP1L,86.3036,-0.5819019,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MAMLD1,86.30237,-0.4310832,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
DUSP6,86.285126,-0.41729432,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HOXB7,86.28428,2.6342978,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLC44A5,86.28369,0.52094257,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GLB1L2,86.26714,1.3891017,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CDKN1C,86.24947,-0.19691786,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CSF2RA,86.24934,-0.34617206,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CDH1,86.24879,0.051632695,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
KIR2DL3,86.24806,-0.34394258,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
WDFY4,86.23295,-0.34969193,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TRIM2,86.23051,-0.36765876,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LINC01088,86.214035,,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NEK2,86.21239,2.1472816,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-282I1.1,86.195656,0.29675996,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ESM1,86.176636,-2.5055737,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TLR3,86.1608,,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SPRED2,86.15923,-0.440187,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PSD3,86.14225,-0.2873197,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
C18orf54,86.12409,-1.555055,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PCSK6,86.12135,0.062458064,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MEF2C,86.10965,-0.34418643,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC005808.3,86.10487,1.2066014,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SIPA1L2,86.08727,-0.5333922,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-461O7.1,86.085754,2.0228064,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
HDX,86.08542,0.2749886,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
ANLN,86.070564,-0.42235616,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GPR27,86.06982,0.3527882,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PLA2G7,86.06878,-0.40878254,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NRP2,86.068756,-0.4318119,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SDC2,86.01151,-0.4455666,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
AC006994.2,86.00016,-1.268755,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NR4A3,85.99547,-0.43582726,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PPBP,85.99198,-0.0802015,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP1-15D23.2,85.97897,1.4543107,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
FOS,85.9787,-0.46603864,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CALN1,85.96241,-2.4320993,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RND1,85.92512,0.71355975,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SPI1,85.9241,-0.42905313,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP3-467K16.2,85.891106,0.4661308,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MGST1,85.89104,-0.43876562,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
RP11-385J1.2,85.8907,,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MBOAT2,85.888626,-0.26393113,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TMC1,85.850685,1.6228628,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CLSPN,85.79945,-0.40565348,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
GPR141,85.79817,-1.5285558,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
STAP1,85.78102,-0.27384716,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
EDA,85.76305,-0.07664502,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LINGO2,85.74426,-0.13698547,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
LINC00926,85.712265,-0.4214579,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NTN1,85.710144,-0.44431037,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
TMEM163,85.7086,-0.11747348,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
PRRG2,85.68908,1.9069555,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
SLC11A1,85.656044,-0.931248,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
CHEK2,85.65515,-0.4703693,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
NRP1,85.622986,-0.46398288,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
MSC,85.62132,-0.5566882,0.0,0.0,CD8_T_cytotoxic,PSNP_40nm_vs_control
