gene,scores,logfc,pval,padj,azimuth_cell_type,azimuth_cell_type_key,pct_in_group,pct_out_group,specificity
GBE1,5.044738,2.372033,4.541437748051465e-07,8.609360659813204e-06,DC,DC,0.7714285714285715,0.19298833419633882,0.5784402372322326
CAPG,4.989061,3.6127176,6.067356804870754e-07,1.1342423438393421e-05,DC,DC,0.5714285714285714,0.07669580579330512,0.49473276563526625
FCHSD2,4.9856296,2.3124313,6.176043011482968e-07,1.1490312579503197e-05,DC,DC,0.9428571428571428,0.5280984435442112,0.41475869931293163
CTSS,4.9291415,2.4678311,8.259181717106316e-07,1.5224298096048509e-05,DC,DC,0.9428571428571428,0.3474764704090646,0.5953806724480782
LHFPL2,4.922867,3.550095,8.528548420410127e-07,1.5648712698000232e-05,DC,DC,0.5714285714285714,0.0851938716457007,0.4862346997828707
ANTXR2,4.8977513,3.1336696,9.693969913375127e-07,1.7625399842500233e-05,DC,DC,0.6,0.0998446590113003,0.5001553409886996
MYO9B,4.895077,2.4043393,9.826706730223127e-07,1.77858945343405e-05,DC,DC,1.0,0.4289848009503213,0.5710151990496787
NRP2,4.891815,3.9821668,9.991015957049432e-07,1.800183055324222e-05,DC,DC,0.5428571428571428,0.057537083853674884,0.4853200590034679
PIK3R5,4.879819,2.4544215,1.0618325583957438e-06,1.9046323917412444e-05,DC,DC,0.8571428571428572,0.3860071274100697,0.4711357297327875
CHST11,4.8721185,1.8369268,1.1040791487015026e-06,1.9658209406000363e-05,DC,DC,0.9428571428571428,0.6919984161310956,0.25085872672604725
MGLL,4.8718157,3.9729967,1.1057742790875204e-06,1.9658209406000363e-05,DC,DC,0.5428571428571428,0.06329383814078157,0.4795633047163612
GCNT2,4.8523684,3.748115,1.2199587902035922e-06,2.149707119301484e-05,DC,DC,0.5428571428571428,0.05909049374067192,0.4837666491164709
STK3,4.8342757,2.8080142,1.3363135886487965e-06,2.3444098046470114e-05,DC,DC,0.6285714285714286,0.11912521702049891,0.5094462115509296
ASAP1,4.8101044,2.3774042,1.5085132809292033e-06,2.6349576959462067e-05,DC,DC,0.8857142857142858,0.3963022752885992,0.4894120104256866
TBC1D9,4.808607,3.7062354,1.519854501143105e-06,2.643225219379313e-05,DC,DC,0.5428571428571428,0.06874600225396728,0.47411114060317555
MAN1A1,4.806094,2.6223526,1.5390760714216366e-06,2.665066790340496e-05,DC,DC,0.7142857142857143,0.20252200664006578,0.5117637076456485
SPECC1,4.7936964,4.0858684,1.6373592043571188e-06,2.8230331109605495e-05,DC,DC,0.5142857142857142,0.0368554110444397,0.47743030324127456
ZNF608,4.780764,5.2979975,1.7462998967651189e-06,2.9979397369358262e-05,DC,DC,0.4857142857142857,0.016478328409125522,0.4692359573051602
PPIF,4.7696414,2.6446605,1.8455416615187407e-06,3.154772070972206e-05,DC,DC,0.6857142857142857,0.1939325637354939,0.49178172197879183
NR4A3,4.758875,5.3190713,1.94674971464241e-06,3.3136165355615494e-05,DC,DC,0.4857142857142857,0.022661508939721603,0.46305277677456413
FRY,4.7491603,3.3591146,2.0426305768262223e-06,3.462085723434275e-05,DC,DC,0.5428571428571428,0.05936462489720081,0.483492517959942
BCL11A,4.740292,3.1564665,2.1341023074601668e-06,3.601860434531927e-05,DC,DC,0.5714285714285714,0.08802656026316591,0.4834020111654055
PLXNC1,4.739303,2.9258711,2.1445472809659284e-06,3.604281144480552e-05,DC,DC,0.6,0.11205872498553196,0.48794127501446805
CXXC5,4.730604,2.9372354,2.2385259416954295e-06,3.746486931707832e-05,DC,DC,0.6,0.1109622003594164,0.4890377996405836
MICAL3,4.7097487,3.0489504,2.4802239692621766e-06,4.1337066154369615e-05,DC,DC,0.6,0.12073954494228015,0.47926045505771986
BCL2A1,4.6986613,3.2788026,2.6187215693381777e-06,4.346425841225191e-05,DC,DC,0.5714285714285714,0.1024945935244129,0.46893397790415847
RNF24,4.6889467,2.3909914,2.7461490670138457e-06,4.5231667923956406e-05,DC,DC,0.7142857142857143,0.1900338095093052,0.5242519047764091
C1orf186,4.6851854,4.6799827,2.7970638525260926e-06,4.5777763475157226e-05,DC,DC,0.4857142857142857,0.022905181078858396,0.4628091046354273
ANXA5,4.6846867,2.2324882,2.80388801285338e-06,4.5777763475157226e-05,DC,DC,0.7428571428571429,0.19411531783984648,0.5487418250172964
MANBA,4.6662107,2.2785385,3.068051805889683e-06,4.978638689630957e-05,DC,DC,0.8,0.2879595504249033,0.5120404495750968
ARMC9,4.665792,3.2945194,3.074309390847116e-06,4.978638689630957e-05,DC,DC,0.5714285714285714,0.11766318418567817,0.4537653872428932
PRKCE,4.6532607,2.3565395,3.2672683589836503e-06,5.2697876757800815e-05,DC,DC,0.7714285714285715,0.24616977856294353,0.5252587928656279
LRP12,4.643849,3.8437319,3.4197766430617037e-06,5.4936170972878776e-05,DC,DC,0.5142857142857142,0.05351649355791782,0.4607692207277964
EXT1,4.636211,2.790902,3.548540396636103e-06,5.677664634617765e-05,DC,DC,0.6285714285714286,0.15601108708233075,0.4725603414890978
BAZ2B,4.6228685,2.2889693,3.784693650240383e-06,6.0313843031719245e-05,DC,DC,0.7714285714285715,0.2413572538149919,0.5300713176135796
HIST1H2BC,4.5972896,3.5682552,4.280227160086725e-06,6.767157565354505e-05,DC,DC,0.5142857142857142,0.05327282141878102,0.4610128928669332
SLCO5A1,4.579999,6.33613,4.649780508315695e-06,7.29377334637756e-05,DC,DC,0.45714285714285713,0.009838262617647954,0.44730459452520915
HMOX1,4.574937,4.3659863,4.763640192973628e-06,7.443187801521294e-05,DC,DC,0.4857142857142857,0.03737321434010538,0.44834107137418033
PPM1L,4.5643306,2.5371335,5.010904023026473e-06,7.799072409379724e-05,DC,DC,0.6,0.10953062654198775,0.4904693734580122
DOCK4,4.559714,3.0379927,5.122334307519389e-06,7.94160357754944e-05,DC,DC,0.5714285714285714,0.09847400322865585,0.47295456819991555
TNFRSF1B,4.5578246,2.3838966,5.168619909800738e-06,7.951722938154981e-05,DC,DC,0.7428571428571429,0.22896043373640765,0.5138967091207353
MCC,4.552076,2.9567778,5.311917298561097e-06,8.140869423082141e-05,DC,DC,0.5714285714285714,0.10148944595047363,0.4699391254780978
COMMD1,4.54688,2.3214593,5.444706803129385e-06,8.312529470426541e-05,DC,DC,0.7714285714285715,0.28080168133776,0.49062689009081145
BCAR3,4.5435643,3.4153376,5.531091555182408e-06,8.412306547805944e-05,DC,DC,0.5142857142857142,0.05674514940148031,0.45754056488423395
TGFBR1,4.5356145,2.2143686,5.743606516270349e-06,8.702434115561134e-05,DC,DC,0.7714285714285715,0.2547896804849075,0.5166388909436639
CD63,4.5325575,2.2913904,5.8273871026847985e-06,8.796056004052526e-05,DC,DC,0.8571428571428572,0.2831470256769516,0.5739958314659056
SLAMF7,4.5197053,2.507179,6.192577336914432e-06,9.312146371299897e-05,DC,DC,0.6285714285714286,0.1391367914471079,0.48943463712432067
MED13L,4.518502,1.4602193,6.22786583314906e-06,9.33013607962406e-05,DC,DC,0.9428571428571428,0.7350370077061313,0.2078201351510115
TBC1D8,4.515882,2.8680103,6.3053833532949655e-06,9.411019930290993e-05,DC,DC,0.5714285714285714,0.11254606926380555,0.45888250216476584
SEL1L3,4.5147943,2.4038668,6.3378207834037554e-06,9.424268822905211e-05,DC,DC,0.6571428571428571,0.17501751393500042,0.4821253432078567
GAB2,4.5080924,2.3070478,6.5413159675120725e-06,9.690838470388255e-05,DC,DC,0.7714285714285715,0.2560689592153757,0.5153596122131958
PEAK1,4.500784,2.2562628,6.7703330421141e-06,9.993111501275423e-05,DC,DC,0.7142857142857143,0.19548597362249093,0.5187997406632234
STX7,4.497076,2.322776,6.88943034085817e-06,0.00010131515207144367,DC,DC,0.7142857142857143,0.2179647284578599,0.4963209858278544
IGJ,4.496265,5.6397567,6.915748696509287e-06,0.0001013296512309053,DC,DC,0.45714285714285713,0.018153574365690962,0.43898928277716615
ALOX5AP,4.4913454,2.9563875,7.0774667909294e-06,0.0001033206830792613,DC,DC,0.5714285714285714,0.1426700374645914,0.42875853396398
BLNK,4.486711,3.1056204,7.233113600865855e-06,0.00010520892510350334,DC,DC,0.5142857142857142,0.05604459200146203,0.4582411222842522
HERPUD1,4.4758105,2.2072847,7.612189958901298e-06,0.00011032159360726518,DC,DC,0.8285714285714286,0.3665133562791264,0.4620580722923022
FAM135A,4.4739037,2.4203796,7.680443964656943e-06,0.00011090893811778978,DC,DC,0.6,0.11385580701166581,0.48614419298833417
TIAM1,4.4698124,2.6140578,7.828818049899081e-06,0.00011264486402732491,DC,DC,0.6285714285714286,0.1631994151868661,0.46537201338456247
SLC25A13,4.45467,2.3309016,8.402231660911876e-06,0.00012046210266540322,DC,DC,0.6571428571428571,0.16484420212603942,0.4922986550168177
GAB1,4.4524064,3.9314125,8.491332387965934e-06,0.00012130474839951333,DC,DC,0.4857142857142857,0.04526209984465901,0.4404521858696267
PDE8A,4.4494295,2.121072,8.60987154431879e-06,0.00012250481211128174,DC,DC,0.7428571428571429,0.22688922055374494,0.5159679223033979
CD40,4.4485116,3.15264,8.646744961364582e-06,0.00012250481211128174,DC,DC,0.5142857142857142,0.062501903688587,0.45178381059712724
DYNLL1,4.4480033,2.1046584,8.667215456873182e-06,0.00012250481211128174,DC,DC,0.7714285714285715,0.23779354878011633,0.5336350226484552
MPPED2,4.4315686,4.750032,9.355005297594428e-06,0.00013176063799428772,DC,DC,0.45714285714285713,0.01848862355700405,0.4386542335858531
NINJ1,4.4255347,2.111207,9.62036726041763e-06,0.0001350226983918264,DC,DC,0.8,0.2388596143888398,0.5611403856111603
CTBP2,4.423975,2.7557082,9.690122331351705e-06,0.00013552618645247143,DC,DC,0.5428571428571428,0.08485882245438761,0.45799832040275523
MTSS1,4.4192514,2.5558453,9.904340033738033e-06,0.0001380395823517496,DC,DC,0.6571428571428571,0.19758764582254576,0.4595552113203114
CD82,4.4032445,2.3372416,1.0664394981106888e-05,0.0001481165969598179,DC,DC,0.6857142857142857,0.21507112180561055,0.47064316390867517
FGD6,4.4024334,4.462862,1.070435164384752e-05,0.00014815711617782037,DC,DC,0.45714285714285713,0.021808656452742832,0.4353342006901143
CTSB,4.399786,2.4546857,1.0835756641275338e-05,0.00014945871229345294,DC,DC,0.6285714285714286,0.15756449696932776,0.47100693160210083
CPEB4,4.391658,2.2228312,1.1248957687338645e-05,0.0001546248479359264,DC,DC,0.7142857142857143,0.22582315494502148,0.4884625593406928
GALNT7,4.380945,2.6493762,1.1816570336120044e-05,0.0001618708265221924,DC,DC,0.6,0.15077213609088969,0.4492278639091103
AHCYL2,4.376863,2.1587055,1.2039958705810004e-05,0.00016436803693938574,DC,DC,0.7142857142857143,0.20623800676190185,0.5080477075238125
B4GALT5,4.3525405,2.1878078,1.3456898544441168e-05,0.00018308705502641047,DC,DC,0.7428571428571429,0.24251469647589163,0.5003424463812512
ABR,4.3360257,2.3183622,1.450821359976402e-05,0.00019672154033578332,DC,DC,0.6571428571428571,0.1868356126831348,0.47030724445972233
MYO1E,4.327915,3.1807559,1.5052753036166554e-05,0.00020341558156981832,DC,DC,0.5142857142857142,0.07770095336724436,0.43658476091846987
CREG1,4.323102,2.8589408,1.538504169551212e-05,0.00020720594876110602,DC,DC,0.5428571428571428,0.1024032164722366,0.4404539263849062
GK,4.312817,3.0092142,1.611874864042197e-05,0.00021635904215331505,DC,DC,0.5428571428571428,0.10383479028966525,0.43902235256747757
NEGR1,4.3055267,6.343459,1.665890064081144e-05,0.00022286154703426677,DC,DC,0.4285714285714286,0.007188328104535348,0.42138310046689326
MAP4K3,4.3028975,2.3338397,1.6857897759033426e-05,0.0002247719701204457,DC,DC,0.6285714285714286,0.15905698882154062,0.46951443974988794
NFAT5,4.285776,2.122147,1.8210222134695305e-05,0.00024039897207518555,DC,DC,0.9714285714285714,0.5076604428741128,0.4637681285544586
RCOR1,4.2788424,2.0178983,1.8786797050122896e-05,0.0002471946980279329,DC,DC,0.7142857142857143,0.22588407297980567,0.48840164130590863
MPZL1,4.274395,3.2015758,1.9165714168462412e-05,0.0002513536284388513,DC,DC,0.5142857142857142,0.09411836374158569,0.42016735054412857
GCNT1,4.26132,3.154363,2.032229572124465e-05,0.0002656509244607144,DC,DC,0.4857142857142857,0.051018854131765705,0.43469543158252
PKD2,4.257728,3.077786,2.065147513174022e-05,0.00026907459455036115,DC,DC,0.5142857142857142,0.08065547805427797,0.43363023623143626
RASAL2,4.2537265,4.182224,2.102420601631264e-05,0.00027215800668365877,DC,DC,0.45714285714285713,0.03871341110535774,0.4184294460374994
LGMN,4.2194667,3.836228,2.4488114149061527e-05,0.0003159756664395036,DC,DC,0.45714285714285713,0.03792147665316317,0.41922138048969393
HS2ST1,4.211249,1.9522016,2.5396257335836666e-05,0.0003259786918209551,DC,DC,0.7142857142857143,0.2023087935183211,0.5119769207673932
TBXAS1,4.210982,3.1376538,2.54263379620345e-05,0.0003259786918209551,DC,DC,0.4857142857142857,0.06018701836678748,0.42552726734749824
CASC15,4.207292,5.1396,2.5844926943631744e-05,0.00033028660630839287,DC,DC,0.4285714285714286,0.015534098869970453,0.4130373297014581
SRGN,4.2042437,1.7621659,2.6195653185609847e-05,0.0003337025883517178,DC,DC,0.9428571428571428,0.6554171362431848,0.2874400066139581
ITGB8,4.1607504,3.520802,3.1720383178629933e-05,0.0004027985165540309,DC,DC,0.4857142857142857,0.07066492034966952,0.4150493653646162
HEXIM1,4.15895,2.5083137,3.1971400954749114e-05,0.0004047012779082166,DC,DC,0.5428571428571428,0.10295147878529437,0.43990566407184845
FLNA,4.1551,2.0051749,3.2514579628448504e-05,0.00041027860729903477,DC,DC,0.8285714285714286,0.3115348298863878,0.5170365986850408
SETBP1,4.1384864,2.637318,3.496043419246079e-05,0.0004397538892133433,DC,DC,0.5428571428571428,0.10654564283756204,0.43631150001958074
PTPRJ,4.1239414,2.1234899,3.724440152271695e-05,0.00046701443915632537,DC,DC,0.9428571428571428,0.48576040936919374,0.4570967334879491
STAM,4.117328,1.899527,3.832903096893768e-05,0.00047911288711172096,DC,DC,0.7714285714285715,0.292497944016326,0.47893062741224546
PSAP,4.1126757,1.9329885,3.91099660156822e-05,0.00048735160144152274,DC,DC,0.8285714285714286,0.3920380128537053,0.4365334157177233
ATP13A3,4.1110716,1.9318657,3.938273814134828e-05,0.0004888051435444451,DC,DC,0.8,0.2981024032164722,0.5018975967835279
ADTRP,4.1105547,2.7048273,3.9471015341213944e-05,0.0004888051435444451,DC,DC,0.5142857142857142,0.0907374128110627,0.4235483014746515
LIMS1,4.1055365,1.8962823,4.033772777339584e-05,0.0004979966391777264,DC,DC,0.8571428571428572,0.3130577807559928,0.5440850763868644
MIR181A1HG,4.0977917,2.4708078,4.171105052290654e-05,0.000513366775666542,DC,DC,0.5714285714285714,0.1445280375255094,0.426900533903062
CCND2,4.0917487,2.7656279,4.2813213354896425e-05,0.000523599596599262,DC,DC,0.5428571428571428,0.13779659468185557,0.40506054817528725
MAML3,4.0910892,2.7307537,4.293516692113949e-05,0.000523599596599262,DC,DC,0.5428571428571428,0.11796777435959915,0.42488936849754366
CD9,4.0833263,3.621235,4.439558398756004e-05,0.0005397639390584808,DC,DC,0.45714285714285713,0.05214583777527336,0.40499701936758375
FOSL2,4.076045,2.6441722,4.580818253850236e-05,0.0005535732028822037,DC,DC,0.5428571428571428,0.12917669275989155,0.4136804500972513
ZFYVE16,4.058977,1.986576,4.928811662762836e-05,0.0005938327304533537,DC,DC,0.6857142857142857,0.2243002040754165,0.4614140816388692
SH3KBP1,4.051785,1.5656993,5.082841215257153e-05,0.0006087234988331919,DC,DC,0.9428571428571428,0.6527672017300722,0.29008994112707065
SLC44A1,4.0494494,2.4678485,5.133821712136477e-05,0.000612993637270027,DC,DC,0.5428571428571428,0.11717583990740457,0.42568130294973827
SLC22A23,4.0463123,3.635788,5.203077869457912e-05,0.0006194140320783228,DC,DC,0.45714285714285713,0.05747616581889068,0.3996666913239664
AMICA1,4.043772,2.1142318,5.25979943170344e-05,0.0006243085378876487,DC,DC,0.5714285714285714,0.12756236483811031,0.44386620659046105
CYBB,4.0242805,4.168934,5.714977326064765e-05,0.0006743336077952524,DC,DC,0.4285714285714286,0.03313941092260363,0.39543201764882496
IKZF2,4.019503,2.5496097,5.8320958470876266e-05,0.0006861289231867796,DC,DC,0.6,0.19901921963997443,0.40098078036002555
RP11-383H13.1,4.0174623,3.3454313,5.8828233164114894e-05,0.0006900672511919635,DC,DC,0.45714285714285713,0.05616642807103042,0.40097642907182673
MIR4435-1HG,4.0163484,2.6194885,5.910688987034521e-05,0.0006913086534543299,DC,DC,0.5142857142857142,0.09329597027199901,0.42098974401371525
MED12L,4.0039062,3.947887,6.230505768151948e-05,0.0007265895939535799,DC,DC,0.4285714285714286,0.02981937802686485,0.39875205054456375
FAM129A,3.996188,2.1210768,6.437063252921275e-05,0.0007484957270838692,DC,DC,0.8,0.3304498796868813,0.46955012031311877
EPB41L2,3.9853146,2.5030105,6.739078312413064e-05,0.0007790841979668282,DC,DC,0.5428571428571428,0.1252170204989187,0.4176401223582241
CYP1B1,3.9798243,3.1635358,6.896618530176145e-05,0.0007949992541989793,DC,DC,0.4857142857142857,0.08693003563705035,0.3987842500772354
MFSD12,3.9788618,2.774228,6.92459575989592e-05,0.0007959305471144737,DC,DC,0.4857142857142857,0.08099052724559105,0.4047237584686947
NQO1,3.9658139,4.1005116,7.314594561234829e-05,0.0008359536641411233,DC,DC,0.4285714285714286,0.03868295208796564,0.389888476483463
TWSG1,3.948862,2.396448,7.852358727405256e-05,0.0008948556954307984,DC,DC,0.4857142857142857,0.07276659254972434,0.41294769316456137
BCL2,3.9408586,2.032051,8.119050258859676e-05,0.0009226193475976905,DC,DC,0.7142857142857143,0.2692881727635466,0.4449975415221677
RIPK2,3.937935,2.2020535,8.218578361821302e-05,0.000931283667061904,DC,DC,0.5428571428571428,0.12262800402059029,0.42022913883655255
ATP8B4,3.9366517,3.8572226,8.262636909389685e-05,0.0009336312891965747,DC,DC,0.4285714285714286,0.03798239468794737,0.3905890338834812
ANO6,3.9247446,1.9028369,8.682182325808658e-05,0.0009782740648798488,DC,DC,0.6,0.15272151320398403,0.44727848679601595
WHSC1,3.9202883,1.8916194,8.844312192258328e-05,0.000993742942950374,DC,DC,0.6,0.15278243123876822,0.44721756876123175
USP6NL,3.8934078,1.9705936,9.884576794057096e-05,0.0011044219881628041,DC,DC,0.5714285714285714,0.13849715208187383,0.43293141934669754
ID2,3.8887377,1.9257224,0.00010076697934344012,0.0011227518589798343,DC,DC,0.6857142857142857,0.25418050013706556,0.43153378557722016
CD274,3.8849766,2.6204617,0.00010233978265721224,0.0011371086961912472,DC,DC,0.4857142857142857,0.08406688800219306,0.4016473977120927
KIAA0247,3.8525524,1.6701214,0.00011689292076519989,0.001288076261875481,DC,DC,0.8571428571428572,0.3063872559471231,0.5507556011957341
PHLPP1,3.8505025,1.9546145,0.00011787569536805474,0.0012953373117368654,DC,DC,0.6571428571428571,0.20678626907495962,0.4503565880678975
MGST2,3.8479536,4.270743,0.00011910862369841492,0.001305299985736054,DC,DC,0.4,0.019219639974414428,0.3807803600255856
RAB31,3.8455827,2.2694492,0.00012026623851024132,0.0013143851203305061,DC,DC,0.5142857142857142,0.10194633121135512,0.41233938307435913
SRGAP1,3.8430517,4.541703,0.00012151389297542463,0.0013244021032743829,DC,DC,0.4,0.02299655813103469,0.37700344186896534
ZSWIM6,3.8313227,1.8222256,0.0001274562335846623,0.0013853938433115466,DC,DC,0.8571428571428572,0.35426883128750264,0.5028740258553546
SLCO3A1,3.8274367,1.866307,0.00012948464166709158,0.0014036275519467923,DC,DC,0.7142857142857143,0.27467941884194813,0.43960629544376617
NEK6,3.8114119,3.2662196,0.00013817530621779438,0.0014937870942464257,DC,DC,0.4285714285714286,0.046480460540342966,0.38209096803108566
KIAA0226L,3.8014119,2.586691,0.00014387386507572943,0.0015474761288127973,DC,DC,0.45714285714285713,0.06454265785385763,0.3926001992889995
B3GALNT2,3.8013406,2.8762496,0.00014391527997959015,0.0015474761288127973,DC,DC,0.45714285714285713,0.06850233011483048,0.38864052702802665
S100A11,3.794264,1.9077655,0.00014808202439249517,0.0015880109854423073,DC,DC,0.8857142857142858,0.378087782888124,0.5076265028261617
PDLIM5,3.7769735,1.681867,0.00015874555169510457,0.001696498925583199,DC,DC,0.6,0.15732082483019097,0.44267917516980904
TBC1D4,3.7765012,2.59226,0.0001590467742734249,0.001696498925583199,DC,DC,0.5142857142857142,0.13694374219487676,0.3773419720908375
TMEM164,3.77266,2.2183397,0.00016151638837050034,0.0017182594507500037,DC,DC,0.5142857142857142,0.11388626602905791,0.4003994482566563
RAB13,3.7702534,3.2358823,0.00016308181317174384,0.0017303110150848153,DC,DC,0.4285714285714286,0.05062288690566842,0.3779485416657602
MAP4K4,3.76184,1.7854307,0.00016866793837494513,0.001784845908729578,DC,DC,0.9714285714285714,0.5838689043891443,0.3875596670394271
SKAP2,3.7529898,2.458755,0.00017473797733591432,0.0018368045074633264,DC,DC,0.5142857142857142,0.1277451189424629,0.38654059534325136
ACER3,3.7527847,2.1572473,0.0001748809770877227,0.0018368045074633264,DC,DC,0.5714285714285714,0.16091498888245864,0.41051358254611275
GSTO1,3.752678,1.8813521,0.00017495562933588185,0.0018368045074633264,DC,DC,0.6285714285714286,0.19259236697024154,0.43597906160118705
CD36,3.751145,6.4617352,0.00017602894350179804,0.0018432350104900317,DC,DC,0.37142857142857144,0.004507934574030642,0.3669206368545408
EMILIN2,3.7475977,2.7497785,0.00017853633076331629,0.0018646091985724939,DC,DC,0.45714285714285713,0.07453321555846608,0.38260964158439104
KIAA1958,3.7405121,2.2142932,0.00018364567300744724,0.001912975760494242,DC,DC,0.5142857142857142,0.11154092168986628,0.40274479259584794
RHOQ,3.7347991,1.840487,0.0001878650483218628,0.0019499618725229697,DC,DC,0.6,0.16481374310864733,0.43518625689135265
GADD45A,3.734389,3.2493641,0.0001881713206984666,0.0019499618725229697,DC,DC,0.4285714285714286,0.05732387073193019,0.3712475578394984
SLC12A2,3.7233377,1.8051351,0.00019660637532135277,0.0020321072384635944,DC,DC,0.6,0.1682251530565624,0.4317748469434376
ZNF609,3.7129455,1.8183422,0.00020486104291829167,0.0021119695146215637,DC,DC,0.8857142857142858,0.35792391337455454,0.5277903723397313
GPR114,3.702999,3.0433078,0.00021306572143712374,0.002190907161307185,DC,DC,0.4285714285714286,0.052633182053546945,0.37593824651788166
TMEM65,3.687901,1.821267,0.00022611153802747243,0.002319092697717666,DC,DC,0.6,0.17986049770034415,0.4201395022996558
DOCK10,3.6664395,1.6586031,0.0002459510668028494,0.002507595295860424,DC,DC,0.9142857142857143,0.5637050348755749,0.3505806794101394
PALLD,3.6574824,3.6659038,0.00025470480022097636,0.0025858355352383388,DC,DC,0.4,0.03770826353141847,0.36229173646858154
TMEM38B,3.651805,1.5853055,0.00026040357345219695,0.002630339125779767,DC,DC,0.6571428571428571,0.20343577716182876,0.4537070799810284
PLA2G16,3.6330352,2.9892833,0.00028010692512794795,0.0028222360214402815,DC,DC,0.4285714285714286,0.06271511681033169,0.3658563117610969
RUNX3,3.6318944,1.8102174,0.0002813484073791239,0.0028276221847148126,DC,DC,0.9428571428571428,0.48396332734305986,0.458893815514083
FNBP1L,3.629381,4.931059,0.0002841017633713282,0.0028416061878326292,DC,DC,0.37142857142857144,0.015473180835186255,0.3559553905933852
NUMB,3.6293275,1.7598056,0.00028416061878326295,0.0028416061878326292,DC,DC,0.6857142857142857,0.23328561420608568,0.45242867150820004
DACH1,3.6169212,4.5105095,0.0002981281410079657,0.0029738467930969146,DC,DC,0.37142857142857144,0.014559410313423289,0.35686916111514816
ARHGAP21,3.6118143,2.4367743,0.0003040624288752065,0.003025496804728423,DC,DC,0.45714285714285713,0.08351862568913526,0.37362423145372187
SOCS1,3.6085076,1.9767636,0.00030796350184830094,0.0030567096957647734,DC,DC,0.6,0.20559836739666776,0.3944016326033322
BMPR2,3.6007001,2.0672188,0.0003173614078065078,0.0031328288163103278,DC,DC,0.6,0.19825774420517195,0.40174225579482803
GRASP,3.600192,3.3728895,0.0003179821248554983,0.0031328288163103278,DC,DC,0.4,0.03917029636623923,0.36082970363376077
UST,3.5914133,2.2399971,0.00032888968764043793,0.0032323310824613066,DC,DC,0.4857142857142857,0.1047790198288203,0.3809352658854654
RASGRP3,3.5837128,2.9331586,0.00033874462831785324,0.0033210257678220906,DC,DC,0.4285714285714286,0.06777131369742011,0.3608001148740085
L3MBTL4,3.5800498,3.5528302,0.00034352892135262647,0.003359696052348425,DC,DC,0.4,0.04641954250555877,0.3535804574944412
WDR74,3.5747466,1.427098,0.0003505671838304151,0.00341184607134224,DC,DC,0.7142857142857143,0.2500989918065243,0.46418672247919
ARHGAP42,3.5713956,4.369194,0.00035508419729224795,0.003447040132819413,DC,DC,0.37142857142857144,0.01906734488745393,0.3523612265411175
TJP2,3.5707896,3.391255,0.0003559068937136044,0.003447040132819413,DC,DC,0.4,0.04596265724467728,0.3540373427553227
IER3,3.5666897,2.3017004,0.00036151918216839477,0.003492938958148742,DC,DC,0.5142857142857142,0.1310651518382017,0.38322056244751257
MSRA,3.5578215,2.0390496,0.00037394309769879947,0.003604270821193248,DC,DC,0.5142857142857142,0.1337150863513143,0.38057062793439994
NAMPT,3.5309858,1.7703233,0.00041401400369893806,0.003980903881720559,DC,DC,0.6571428571428571,0.2521092869544028,0.4050335701884543
MTHFD1L,3.527795,1.9251082,0.0004190364360428991,0.004019534158684884,DC,DC,0.6,0.2018519082574396,0.3981480917425604
AFF1,3.5214672,1.7736819,0.0004291658831391594,0.004101734080810847,DC,DC,0.9142857142857143,0.4650178185251743,0.44926789576053994
WARS,3.5211642,1.9693917,0.00042965664496493616,0.004101734080810847,DC,DC,0.5428571428571428,0.1594529560476379,0.38340418680950494
NR6A1,3.5199966,3.0489454,0.00043155242421938144,0.004110023087803633,DC,DC,0.4,0.0454448539490116,0.3545551460509884
ENTPD1-AS1,3.5149252,2.01689,0.00043987774769404614,0.004179361023221341,DC,DC,0.5428571428571428,0.1656665955956261,0.3771905472615167
HDAC9,3.5112088,2.4894376,0.000446074019459116,0.004228189757906313,DC,DC,0.45714285714285713,0.09448387195029087,0.36265898519256623
SOCS3,3.496788,2.2884536,0.0004708956688784134,0.00445291412650982,DC,DC,0.45714285714285713,0.0912552161067284,0.3658876410361287
PIK3CG,3.4954157,2.0388713,0.00047332414579045296,0.004465322130098613,DC,DC,0.5142857142857142,0.13535987329048763,0.37892584099522664
NFKBIZ,3.489168,1.8797784,0.00048452679468420417,0.004560252185263098,DC,DC,0.6285714285714286,0.23109256495385458,0.397478863617574
CTSD,3.4830182,1.661884,0.0004957947382569667,0.004655349654994992,DC,DC,0.7142857142857143,0.2727300417288538,0.4415556725568605
SAMD12,3.4657009,2.4894993,0.0005288511146309441,0.004954108802163411,DC,DC,0.45714285714285713,0.09454478998507507,0.3625980671577821
ATF3,3.4633212,3.1914198,0.0005335508557599178,0.004986456595887083,DC,DC,0.4,0.0569888215406171,0.3430111784593829
IL15,3.459168,2.762376,0.0005418467529810358,0.005052184176979355,DC,DC,0.4285714285714286,0.07998537967165179,0.34858604889977685
RPS6KC1,3.4571626,1.7274034,0.0005458951592017207,0.005078094504202053,DC,DC,0.6285714285714286,0.2217416466144802,0.40682978195694836
COL24A1,3.4516459,6.2839365,0.0005571786387850266,0.005171031450441082,DC,DC,0.34285714285714286,0.005452164113185709,0.33740497874395714
RN7SL1,3.4507368,1.5120927,0.000559058668417948,0.005176469152018037,DC,DC,0.6857142857142857,0.24924613931954553,0.4364681463947402
NDRG1,3.446138,2.3381104,0.0005686602850317857,0.005253212794750908,DC,DC,0.45714285714285713,0.09792574091559807,0.35921711622725905
